date,strategy,asset,weight
2019-05-31,MDP,VNQ,0.010345355534057193
2019-05-31,MDP,GLD,0.024333140618587847
2019-05-31,MDP,DBC,0.01633835259915755
2019-05-31,CtB-only,SPY,0.04825300213272071
2019-05-31,CtB-only,VEA,0.06443149508950595
2019-05-31,CtB-only,VWO,0.2719856917542775
2019-05-31,CtB-only,IEF,0.0
2019-05-31,CtB-only,SHY,0.44905568881600993
2019-05-31,CtB-only,TIP,0.06961837635478312
2019-05-31,CtB-only,LQD,0.03735976235665347
2019-05-31,CtB-only,VNQ,0.01404991119661468
2019-05-31,CtB-only,GLD,0.027747273396381382
2019-05-31,CtB-only,DBC,0.017498798903053146
2019-05-31,Main,SPY,0.040642919797892335
2019-05-31,Main,VEA,0.06133222124582887
2019-05-31,Main,VWO,0.16158014335345017
2019-05-31,Main,IEF,0.09661161468834338
2019-05-31,Main,SHY,0.36709729517532863
2019-05-31,Main,TIP,0.036441826996839344
2019-05-31,Main,LQD,0.13626213034143866
2019-05-31,Main,VNQ,0.03678740160746645
2019-05-31,Main,GLD,0.03711607285839112
2019-05-31,Main,DBC,0.026128373935021
2019-06-28,EW,SPY,0.1
2019-06-28,EW,VEA,0.1
2019-06-28,EW,VWO,0.1
2019-06-28,EW,IEF,0.1
2019-06-28,EW,SHY,0.1
2019-06-28,EW,TIP,0.1
2019-06-28,EW,LQD,0.1
2019-06-28,EW,VNQ,0.1
2019-06-28,EW,GLD,0.1
2019-06-28,EW,DBC,0.1
2019-06-28,GMV,SPY,0.011669695802292558
2019-06-28,GMV,VEA,0.0
2019-06-28,GMV,VWO,0.05719756302350004
2019-06-28,GMV,IEF,0.03655782006235217
2019-06-28,GMV,SHY,0.7425535379463557
2019-06-28,GMV,TIP,0.026891528388471232
2019-06-28,GMV,LQD,0.10464450335422244
2019-06-28,GMV,VNQ,0.02048535142280581
2019-06-28,GMV,GLD,0.0
2019-06-28,GMV,DBC,6.510950544165207e-19
2019-06-28,CtR-only,SPY,0.04327628909094585
2019-06-28,CtR-only,VEA,0.059555432341753825
2019-06-28,CtR-only,VWO,0.16104208204990259
2019-06-28,CtR-only,IEF,0.10436009966874706
2019-06-28,CtR-only,SHY,0.35142973208715167
2019-06-28,CtR-only,TIP,0.03868406130658482
2019-06-28,CtR-only,LQD,0.13587730789742475
2019-06-28,CtR-only,VNQ,0.039056821061138045
2019-06-28,CtR-only,GLD,0.03875455276078018
2019-06-28,CtR-only,DBC,0.027963621735571136
2019-06-28,MDP,SPY,0.05485003206881881
2019-06-28,MDP,VEA,0.05868822820369937
2019-06-28,MDP,VWO,0.30014535591958225
2019-06-28,MDP,IEF,0.0
2019-06-28,MDP,SHY,0.4469054467593179
2019-06-28,MDP,TIP,0.08391747088778576
2019-06-28,MDP,LQD,0.01286533165392474
2019-06-28,MDP,VNQ,0.0015262988517782362
2019-06-28,MDP,GLD,0.024455931906960538
2019-06-28,MDP,DBC,0.016645903748132507
2019-06-28,CtB-only,SPY,0.0569349741211345
2019-06-28,CtB-only,VEA,0.06006783677966105
2019-06-28,CtB-only,VWO,0.28114458982466584
2019-06-28,CtB-only,IEF,0.0
2019-06-28,CtB-only,SHY,0.4631166019692239
2019-06-28,CtB-only,TIP,0.07646534748945018
2019-06-28,CtB-only,LQD,0.012859877975445732
2019-06-28,CtB-only,VNQ,0.004192258923189813
2019-06-28,CtB-only,GLD,0.0277518334576272
2019-06-28,CtB-only,DBC,0.017466679459601807
2019-06-28,Main,SPY,0.04472793253571165
2019-06-28,Main,VEA,0.05835976883297208
2019-06-28,Main,VWO,0.16477070008203523
2019-06-28,Main,IEF,0.08672936740153957
2019-06-28,Main,SHY,0.3836010611907185
2019-06-28,Main,TIP,0.03692936113780668
2019-06-28,Main,LQD,0.12494951303842322
2019-06-28,Main,VNQ,0.03638100327564696
