date,strategy,asset,weight
2021-09-30,Main,IEF,0.07236573949609997
2021-09-30,Main,SHY,0.4768419826686531
2021-09-30,Main,TIP,0.024513506731807983
2021-09-30,Main,LQD,0.1069312233173108
2021-09-30,Main,VNQ,0.027110035706293164
2021-09-30,Main,GLD,0.03887413160429252
2021-09-30,Main,DBC,0.02233707286385733
2021-10-29,EW,SPY,0.1
2021-10-29,EW,VEA,0.1
2021-10-29,EW,VWO,0.1
2021-10-29,EW,IEF,0.1
2021-10-29,EW,SHY,0.1
2021-10-29,EW,TIP,0.1
2021-10-29,EW,LQD,0.1
2021-10-29,EW,VNQ,0.1
2021-10-29,EW,GLD,0.1
2021-10-29,EW,DBC,0.1
2021-10-29,GMV,SPY,0.009380847222860974
2021-10-29,GMV,VEA,2.4978534596200218e-18
2021-10-29,GMV,VWO,0.08451897861333363
2021-10-29,GMV,IEF,0.0
2021-10-29,GMV,SHY,0.7774434913162094
2021-10-29,GMV,TIP,0.0
2021-10-29,GMV,LQD,0.10584669604539843
2021-10-29,GMV,VNQ,0.0192501987721306
2021-10-29,GMV,GLD,0.003559788030067017
2021-10-29,GMV,DBC,1.5110917078007023e-18
2021-10-29,CtR-only,SPY,0.0441518575698635
2021-10-29,CtR-only,VEA,0.04407051341804967
2021-10-29,CtR-only,VWO,0.13495233869655687
2021-10-29,CtR-only,IEF,0.09010668725162031
2021-10-29,CtR-only,SHY,0.40395874342600907
2021-10-29,CtR-only,TIP,0.040889499633318324
2021-10-29,CtR-only,LQD,0.12560503200003506
2021-10-29,CtR-only,VNQ,0.04078435913970592
2021-10-29,CtR-only,GLD,0.04283942739532542
2021-10-29,CtR-only,DBC,0.0326415414695158
2021-10-29,MDP,SPY,0.0626511429109409
2021-10-29,MDP,VEA,0.031569696375164776
2021-10-29,MDP,VWO,0.20524140400203075
2021-10-29,MDP,IEF,0.021791344326314372
2021-10-29,MDP,SHY,0.5270349804841763
2021-10-29,MDP,TIP,0.0
2021-10-29,MDP,LQD,0.05229090816065448
2021-10-29,MDP,VNQ,0.02278704017534857
2021-10-29,MDP,GLD,0.052850853560065685
2021-10-29,MDP,DBC,0.023782630005304263
2021-10-29,CtB-only,SPY,0.06325612422118376
2021-10-29,CtB-only,VEA,0.03158068394146549
2021-10-29,CtB-only,VWO,0.21459907032375522
2021-10-29,CtB-only,IEF,0.015243194855159842
2021-10-29,CtB-only,SHY,0.5264568318079369
2021-10-29,CtB-only,TIP,0.0
2021-10-29,CtB-only,LQD,0.05003621908017022
2021-10-29,CtB-only,VNQ,0.0213419199938441
2021-10-29,CtB-only,GLD,0.05281234818020412
2021-10-29,CtB-only,DBC,0.02467360759628033
2021-10-29,Main,SPY,0.04901319174752722
2021-10-29,Main,VEA,0.041600532082217465
2021-10-29,Main,VWO,0.13344758111437613
2021-10-29,Main,IEF,0.07528433027361502
2021-10-29,Main,SHY,0.4695012906441971
2021-10-29,Main,TIP,0.02845417707852922
2021-10-29,Main,LQD,0.1081021284022001
2021-10-29,Main,VNQ,0.03012273310115083
2021-10-29,Main,GLD,0.039793356971468304
2021-10-29,Main,DBC,0.024680678584718656
