date,strategy,D_R,D_B,band_active,band_violation
2017-06-30,GMV,0.2726965456346601,0.1948310678744989,0,0.0
2017-06-30,CtR-only,1.3442663882095019e-05,0.04395099956627019,0,0.0
2017-06-30,MDP,0.0500079415247945,0.0037552411395465925,0,0.0
2017-06-30,CtB-only,0.04569348263469826,0.0028016218540341795,0,0.0
2017-06-30,Main,0.0024539029960168883,0.02362296349914193,1,0.003622963499141929
2017-07-31,EW,0.01832847164778033,0.12371381226969738,0,0.0
2017-07-31,GMV,0.27501867343149805,0.19372429098202762,0,0.0
2017-07-31,CtR-only,1.0580064858434976e-06,0.04906285878421758,0,0.0
2017-07-31,MDP,0.05050920668912977,0.006122227095027446,0,0.0
2017-07-31,CtB-only,0.04503188812910312,0.004298173332441674,0,0.0
2017-07-31,Main,0.0037209018258814804,0.024299659907562072,1,0.0042996599075620714
2017-08-31,EW,0.019268092274543108,0.13303910126230725,0,0.0
2017-08-31,GMV,0.2620911743194759,0.19086683482919048,0,0.0
2017-08-31,CtR-only,2.679888262181442e-07,0.04865351338986242,0,0.0
2017-08-31,MDP,0.05057333108759618,0.006937017025843138,0,0.0
2017-08-31,CtB-only,0.04444742519172708,0.004884161341542887,0,0.0
2017-08-31,Main,0.003768569493730744,0.02439976091804726,1,0.004399760918047259
2017-09-29,EW,0.017726321245233368,0.09735151288332357,0,0.0
2017-09-29,GMV,0.23705684383934159,0.17792042647155418,0,0.0
2017-09-29,CtR-only,2.7931654574743193e-07,0.04373938632556388,0,0.0
2017-09-29,MDP,0.046886931774322696,0.004886093987368306,0,0.0
2017-09-29,CtB-only,0.04079610128938943,0.0034793571685674176,0,0.0
2017-09-29,Main,0.0026615645669661125,0.023576736101102967,1,0.0035767361011029668
2017-10-31,EW,0.017860323589226478,0.09720692368918116,0,0.0
2017-10-31,GMV,0.23402951190580173,0.17777618435797707,0,0.0
2017-10-31,CtR-only,6.107414527048731e-08,0.044865599110237825,0,0.0
2017-10-31,MDP,0.04592134434151465,0.005646292706376664,0,0.0
2017-10-31,CtB-only,0.03999151944739211,0.004083046482846006,0,0.0
2017-10-31,Main,0.0029683379653946806,0.023936221346899527,1,0.003936221346899527
2017-11-30,EW,0.016929697173628983,0.08611328223000826,0,0.0
2017-11-30,GMV,0.2589394384728865,0.185756620172028,0,0.0
2017-11-30,CtR-only,5.61258927016104e-07,0.03939226779286777,0,0.0
2017-11-30,MDP,0.05386678291987711,0.002758079917830037,0,0.0
2017-11-30,CtB-only,0.04883599608811602,0.0018693332764537175,0,0.0
2017-11-30,Main,0.0018720305835132572,0.023138497095977064,1,0.0031384970959770636
2017-12-29,EW,0.017831388310494682,0.08753167354240877,0,0.0
